pr_number,created_at,hours_to_review
6282,2024-11-22 09:39:21,1.21
6281,2024-11-22 09:08:11,0.33
6280,2024-11-22 08:40:05,0.02
6279,2024-11-22 07:03:25,71.84
6278,2024-11-21 17:48:49,111.93
6277,2024-11-21 17:40:43,0.65
6276,2024-11-21 17:35:34,93.83
6275,2024-11-21 16:34:47,0.59
6274,2024-11-21 12:56:28,2.6
6273,2024-11-21 11:07:35,4.43
6272,2024-11-21 10:00:40,8690.25
6271,2024-11-21 09:58:39,337.98
6270,2024-11-20 19:09:19,646.75
6269,2024-11-20 16:45:00,720.12
6268,2024-11-20 16:44:25,0.93
6267,2024-11-20 16:06:00,17.73
6266,2024-11-20 16:05:28,0.18
6265,2024-11-20 15:20:27,121.96
6264,2024-11-20 13:04:02,4.47
6263,2024-11-20 10:54:57,171.84
6262,2024-11-19 18:09:46,18.85
6261,2024-11-19 18:07:40,14.24
6260,2024-11-19 16:46:07,3.11
6259,2024-11-19 15:51:02,64.33
6258,2024-11-19 14:05:09,43.42
6257,2024-11-19 11:35:41,20.61
6256,2024-11-19 10:52:53,75.25
6255,2024-11-19 09:44:48,22.54
6254,2024-11-18 20:24:13,159.0
6253,2024-11-18 18:59:03,92.63
6252,2024-11-18 18:33:34,93.04
6251,2024-11-18 17:28:52,18.63
6250,2024-11-18 16:50:30,17.7
6249,2024-11-18 13:49:52,3.92
6248,2024-11-18 11:18:23,23.56
6247,2024-11-18 10:16:17,24.59
6246,2024-11-18 09:14:47,1.03
6245,2024-11-15 20:18:19,142.8
6244,2024-11-15 19:57:36,142.82
6243,2024-11-14 22:39:48,496.67
6242,2024-11-14 22:35:28,493.39
6241,2024-11-14 22:26:20,84.46
6240,2024-11-14 19:34:05,0.13
6239,2024-11-14 18:53:29,0.58
6238,2024-11-14 16:05:05,0.27
6237,2024-11-14 14:46:20,0.68
6236,2024-11-14 14:29:06,4.42
6235,2024-11-14 09:08:09,0.41
6234,2024-11-14 07:05:45,292.84
6233,2024-11-14 04:52:35,10.58
6232,2024-11-14 00:21:47,1695.07
6231,2024-11-13 20:17:32,5834.0
6230,2024-11-13 19:02:01,13.9
6229,2024-11-13 16:48:35,334.31
6228,2024-11-12 10:17:05,23.65
6227,2024-11-11 17:37:42,254.87
6226,2024-11-11 16:47:18,183.68
6225,2024-11-11 13:27:26,241.74
6224,2024-11-11 11:43:08,70.34
6223,2024-11-11 10:19:16,27.67
6222,2024-11-08 20:58:09,308.53
6221,2024-11-08 15:09:06,65.44
6220,2024-11-08 12:36:54,96.16
6219,2024-11-07 15:21:13,352.83
6218,2024-11-07 12:22:48,0.35
6217,2024-11-07 10:54:31,0.21
6215,2024-11-06 12:29:26,171.41
6214,2024-11-06 10:19:54,0.44
6213,2024-11-05 20:14:37,1382.04
6212,2024-11-05 16:25:08,3666.65
6210,2024-11-05 15:13:38,479.62
6209,2024-11-05 14:55:08,43.06
6208,2024-11-05 12:18:01,0.46
6207,2024-11-05 12:10:58,0.06
6206,2024-11-05 11:47:12,6020.34
6205,2024-11-05 10:21:08,0.66
6204,2024-11-04 20:14:17,332.41
6203,2024-11-04 18:38:28,0.16
6202,2024-11-04 16:08:41,217.01
6201,2024-11-04 15:59:21,524.32
6200,2024-11-04 15:03:38,3.2
6199,2024-11-01 18:17:01,1126.64
6198,2024-11-01 06:23:38,671.15
6197,2024-11-01 02:20:10,628.5
6196,2024-10-31 14:00:17,6145.97
6195,2024-10-30 14:15:42,53.85
6194,2024-10-30 13:47:51,2.64
6193,2024-10-30 05:51:01,13.08
6192,2024-10-30 04:40:50,14.29
6191,2024-10-29 17:45:25,6182.59
6190,2024-10-29 15:13:11,303.22
6189,2024-10-29 15:07:07,505.01
6188,2024-10-29 11:21:04,0.78
6186,2024-10-28 08:58:49,584.15
6185,2024-10-25 17:51:14,95.64
6184,2024-10-25 14:48:12,572.14
6183,2024-10-24 09:06:15,0.91
6182,2024-10-23 12:50:29,4.16
6181,2024-10-23 12:40:35,478.78
6180,2024-10-23 08:55:57,24.9
6179,2024-10-23 08:14:41,0.19
6178,2024-10-23 07:07:54,26.72
6177,2024-10-23 00:21:41,520.78
6176,2024-10-22 18:03:59,14.01
6175,2024-10-22 12:44:39,0.01
6174,2024-10-22 11:57:58,1.83
6172,2024-10-21 16:46:54,436.12
6171,2024-10-21 16:42:06,0.15
6170,2024-10-21 14:33:54,162.37
6169,2024-10-21 10:26:22,528.71
6168,2024-10-18 20:25:41,898.5
6167,2024-10-18 17:31:57,0.52
6166,2024-10-18 09:47:15,7.29
6165,2024-10-18 09:23:57,7.66
6164,2024-10-18 09:00:10,8.05
6163,2024-10-17 21:41:54,95.34
6162,2024-10-17 17:38:34,86.85
6161,2024-10-17 14:58:23,141.42
6160,2024-10-17 06:30:44,128.57
6159,2024-10-17 06:24:44,984.45
6158,2024-10-16 18:11:30,13.08
6157,2024-10-16 10:19:35,28.16
6156,2024-10-16 09:34:18,7343.29
6155,2024-10-15 16:48:07,1.93
6154,2024-10-15 09:14:14,47.19
6153,2024-10-15 08:01:33,5.53
6152,2024-10-14 23:37:47,17.09
6151,2024-10-14 16:48:27,6551.6
6150,2024-10-14 10:31:11,0.66
6149,2024-10-14 08:08:03,6.9
6148,2024-10-10 16:16:07,190.8
6147,2024-10-10 13:59:17,0.12
6146,2024-10-10 08:52:44,144.0
6145,2024-10-09 14:21:50,0.05
6143,2024-10-09 02:51:06,654.31
6142,2024-10-08 16:26:14,136.29
6141,2024-10-08 15:23:00,1388.17
6140,2024-10-07 20:44:56,162.8
6139,2024-10-07 14:55:33,1.15
6138,2024-10-07 13:41:53,1.1
6137,2024-10-07 08:18:11,0.74
6136,2024-10-07 06:52:32,20.8
6135,2024-10-04 20:19:47,65.84
6134,2024-10-04 19:08:24,2681.19
6133,2024-10-04 15:52:21,63.19
6132,2024-10-04 15:40:51,2.6
6131,2024-10-04 15:30:33,0.15
6130,2024-10-04 15:18:08,744.89
6129,2024-10-04 14:51:16,64.36
6128,2024-10-04 09:30:34,0.69
6127,2024-10-03 15:59:19,17.46
6126,2024-10-03 15:56:15,0.01
6125,2024-10-03 12:51:18,116.73
6124,2024-10-02 12:56:16,114.29
6123,2024-10-02 12:26:47,2.02
6122,2024-10-01 08:25:32,0.12
6121,2024-09-30 21:38:53,10.28
6120,2024-09-30 21:19:01,10.41
6119,2024-09-30 21:09:14,154.13
6118,2024-09-30 20:59:29,185.34
6117,2024-09-30 20:35:02,11.22
6116,2024-09-30 20:27:50,154.85
6115,2024-09-30 19:57:55,490.14
6114,2024-09-30 09:33:49,2.76
6113,2024-09-30 08:25:51,0.49
6112,2024-09-30 08:16:04,76.83
6111,2024-09-27 13:40:05,410.61
6110,2024-09-27 13:35:38,0.01
6109,2024-09-27 13:25:16,0.04
6108,2024-09-27 13:20:02,92.51
6107,2024-09-26 16:23:12,87.8
6106,2024-09-26 15:35:37,691.21
6105,2024-09-26 15:00:05,1002.83
6104,2024-09-26 14:42:30,0.25
6103,2024-09-26 11:44:31,4297.39
6102,2024-09-26 09:52:28,30.46
6101,2024-09-26 08:43:37,504.77
6100,2024-09-26 08:04:18,7.01
6099,2024-09-26 04:15:59,3.56
6098,2024-09-25 16:48:43,0.48
6097,2024-09-25 16:14:02,0.53
6096,2024-09-25 10:44:09,117.5
6095,2024-09-25 08:02:16,0.32
6094,2024-09-25 03:03:17,30.76
6093,2024-09-25 01:34:57,126.19
6091,2024-09-24 16:55:07,17.9
6090,2024-09-24 16:47:25,134.7
6089,2024-09-24 16:33:08,18.3
6088,2024-09-24 16:22:25,574.98
6087,2024-09-24 14:29:24,0.59
6086,2024-09-24 11:48:47,1.76
6085,2024-09-23 14:46:20,1.72
6083,2024-09-23 08:14:52,21.91
6081,2024-09-20 10:49:57,2.44
6080,2024-09-20 05:48:10,1.84
6079,2024-09-19 20:15:44,107.35
6078,2024-09-19 19:11:59,252.3
6077,2024-09-19 17:35:27,0.35
6076,2024-09-19 17:33:26,788.84
6075,2024-09-19 17:18:51,0.02
6074,2024-09-19 17:16:20,0.0
6073,2024-09-19 17:13:11,0.01
6072,2024-09-19 16:20:37,0.99
6071,2024-09-19 12:22:57,3.82
6070,2024-09-19 12:07:58,117.01
6069,2024-09-18 17:11:49,285.26
6068,2024-09-18 15:25:14,0.21
6067,2024-09-18 15:18:52,1006.11
6066,2024-09-18 13:56:51,165.77
6065,2024-09-18 12:31:51,0.03
6064,2024-09-18 10:05:13,4.09
6063,2024-09-17 18:35:37,242.75
6062,2024-09-17 14:50:30,19.36
6061,2024-09-17 13:08:30,2014.74
6060,2024-09-17 02:46:48,31.44
6059,2024-09-16 17:49:06,7227.88
6058,2024-09-16 09:28:28,77.71
6057,2024-09-13 02:31:20,269.65
6056,2024-09-12 16:17:22,259.69
6055,2024-09-12 15:10:48,287.92
6054,2024-09-12 14:12:11,0.29
6053,2024-09-12 13:45:40,0.16
6052,2024-09-12 11:51:03,145.58
6051,2024-09-12 09:29:26,318.55
6050,2024-09-12 08:02:49,0.03
6049,2024-09-12 06:34:58,0.99
6048,2024-09-12 06:18:19,1.1
6047,2024-09-11 16:13:34,7336.58
6046,2024-09-11 08:05:27,1.25
6045,2024-09-11 06:39:28,9.12
6044,2024-09-10 20:12:51,666.11
6043,2024-09-10 15:43:57,15.99
6042,2024-09-10 13:58:41,0.14
6041,2024-09-10 12:55:45,1.62
6040,2024-09-10 11:03:08,0.0
6039,2024-09-10 11:01:55,44.45
6038,2024-09-10 07:07:52,0.2
6037,2024-09-09 19:10:39,1.19
6036,2024-09-09 16:46:35,0.9
6035,2024-09-09 15:05:23,71.03
6034,2024-09-09 14:44:05,1.93
6033,2024-09-09 13:10:09,378.62
6032,2024-09-09 10:15:32,433.68
6031,2024-09-06 14:32:11,95.13
6030,2024-09-06 13:10:09,98.0
6029,2024-09-05 15:48:38,475.43
6028,2024-09-05 13:39:28,91.35
6027,2024-09-05 08:54:05,288.97
6026,2024-09-04 21:08:17,812.41
6025,2024-09-04 20:54:03,0.15
6024,2024-09-04 12:57:39,146.03
6023,2024-09-04 08:20:39,0.44
6022,2024-09-04 07:48:09,0.35
6021,2024-09-03 22:59:41,40.22
6020,2024-09-03 15:57:14,216.63
6019,2024-09-03 15:52:42,0.04
6018,2024-09-03 13:52:27,18.32
6017,2024-09-02 09:20:07,1030.49
6016,2024-09-02 07:39:20,69.99
6015,2024-08-30 19:52:11,91.3
6014,2024-08-30 13:23:58,98.66
6013,2024-08-30 11:28:03,0.03
6012,2024-08-30 09:32:20,0.24
6011,2024-08-29 20:45:03,953.57
6010,2024-08-29 17:22:40,141.48
6009,2024-08-29 13:08:48,92.24
6008,2024-08-29 12:19:40,21.01
6007,2024-08-29 09:03:19,1.88
6006,2024-08-29 08:55:08,1.09
6005,2024-08-28 13:54:30,186.54
6004,2024-08-28 09:51:26,0.57
6003,2024-08-28 09:07:55,0.47
6002,2024-08-28 08:20:57,0.1
6001,2024-08-27 19:51:27,43.86
6000,2024-08-27 19:39:38,0.54
5999,2024-08-27 19:35:39,16.42
5998,2024-08-27 19:29:33,44.26
5997,2024-08-27 19:21:08,12.24
5996,2024-08-27 19:07:36,12.32
5995,2024-08-27 16:45:11,1.0
5994,2024-08-27 16:41:31,14.91
5993,2024-08-27 16:20:08,47.46
5992,2024-08-27 05:43:15,29.22
5990,2024-08-26 16:40:47,1.09
5989,2024-08-26 15:52:04,0.76
5988,2024-08-26 15:43:54,0.89
5987,2024-08-26 14:06:59,2.51
5986,2024-08-26 13:48:36,2.82
5985,2024-08-26 08:04:31,79.68
5983,2024-08-23 18:23:39,118.61
5982,2024-08-23 14:53:57,144.91
5981,2024-08-23 13:41:34,0.17
5980,2024-08-23 11:55:04,0.24
5979,2024-08-23 08:01:13,0.18
5978,2024-08-23 04:56:31,100.55
5977,2024-08-22 15:42:27,0.24
5976,2024-08-22 15:19:21,0.32
5975,2024-08-22 09:45:22,0.83
5974,2024-08-22 08:25:24,0.59
5973,2024-08-21 20:27:05,39.52
5972,2024-08-21 18:01:37,23.14
5971,2024-08-21 17:39:26,16.27
5970,2024-08-21 16:46:08,0.59
5969,2024-08-21 13:45:57,47.36
5968,2024-08-21 12:51:08,26.75
5967,2024-08-21 07:28:39,9.11
5966,2024-08-20 20:32:19,11078.48
5965,2024-08-20 20:03:13,65.11
5964,2024-08-20 17:37:37,72.32
5963,2024-08-20 15:27:02,2.18
5962,2024-08-20 13:31:58,0.12
5961,2024-08-20 11:58:37,0.39
5960,2024-08-20 09:41:33,1.73
5959,2024-08-20 09:22:49,31.23
5958,2024-08-19 15:53:27,21.44
5957,2024-08-19 13:54:14,22.63
5956,2024-08-19 11:06:29,0.0
5955,2024-08-19 10:30:02,78.18
5954,2024-08-18 12:01:38,26.35
5953,2024-08-16 20:03:54,61.55
5952,2024-08-16 19:42:42,61.87
5950,2024-08-16 13:25:16,503.08
5949,2024-08-15 19:08:10,304.04
5948,2024-08-15 18:34:14,135.83
5947,2024-08-15 17:09:03,88.94
5946,2024-08-15 11:25:57,121.91
5945,2024-08-14 19:37:06,13.56
5944,2024-08-14 17:23:30,112.84
5943,2024-08-14 16:01:06,141.31
5942,2024-08-14 12:15:42,0.97
5941,2024-08-14 11:55:38,166.81
5940,2024-08-14 10:48:55,1.08
5939,2024-08-13 17:01:40,0.08
5938,2024-08-13 16:16:48,1.2
5937,2024-08-13 13:58:02,0.63
5936,2024-08-13 12:27:33,219.14
5935,2024-08-13 11:08:27,838.24
5934,2024-08-13 08:18:48,49.85
5932,2024-08-12 17:19:00,215.6
5931,2024-08-12 15:30:10,1597.51
5930,2024-08-12 14:33:26,217.88
5929,2024-08-12 10:33:34,27.65
5928,2024-08-08 19:55:05,503.6
5927,2024-08-08 17:19:37,1.16
5926,2024-08-08 16:30:34,1.36
5925,2024-08-08 16:09:07,0.23
5924,2024-08-08 13:45:33,141.84
5923,2024-08-08 13:26:22,120.84
5922,2024-08-08 07:42:44,170.46
5921,2024-08-07 12:06:15,356.89
5920,2024-08-07 11:26:10,1.57
5919,2024-08-07 10:16:01,4.0
5918,2024-08-06 20:10:35,0.12
5917,2024-08-06 19:56:17,299.74
5916,2024-08-06 19:16:41,0.22
5915,2024-08-06 19:06:04,0.06
5914,2024-08-06 16:13:37,166.04
5913,2024-08-06 10:43:31,0.1
5912,2024-08-06 09:24:46,45.66
5911,2024-08-06 08:33:32,0.14
5910,2024-08-05 13:34:40,191.28
5909,2024-08-05 08:43:15,0.47
5908,2024-08-04 13:54:28,193.95
5907,2024-08-02 19:30:21,499.59
5906,2024-08-02 18:26:44,286.23
5905,2024-08-02 14:52:30,0.02
5904,2024-08-02 09:23:48,652.75
5903,2024-08-02 08:24:05,141.01
5902,2024-08-01 18:53:01,669.09
5901,2024-08-01 16:11:14,0.06
5900,2024-08-01 14:21:25,0.02
5899,2024-08-01 13:41:20,0.9
5898,2024-08-01 11:57:44,1.21
5897,2024-08-01 08:39:15,0.23
5896,2024-08-01 08:01:37,5.43
5895,2024-08-01 07:23:27,7.65
5894,2024-08-01 06:20:11,8.71
5893,2024-07-31 17:41:54,45.82
5892,2024-07-31 14:37:09,22.94
5891,2024-07-30 19:36:48,19.2
5890,2024-07-30 19:20:59,47.71
5889,2024-07-30 17:43:03,0.51
5888,2024-07-30 17:32:36,38.18
5887,2024-07-30 16:54:13,39.6
5886,2024-07-30 13:43:30,1.62
5885,2024-07-30 07:30:45,9.9
5884,2024-07-29 15:41:39,0.63
5883,2024-07-29 14:09:21,337.71
5882,2024-07-29 08:31:07,1.27
5881,2024-07-29 05:54:34,52.91
5880,2024-07-26 13:39:11,0.76
5879,2024-07-26 08:41:45,1.08
5878,2024-07-26 08:18:48,4.41
5877,2024-07-26 07:10:53,101.89
5876,2024-07-24 15:03:38,454.28
5875,2024-07-24 13:35:03,8528.11
5874,2024-07-24 12:13:20,362.06
5873,2024-07-24 11:41:28,1634.07
5872,2024-07-23 15:47:27,498.47
5871,2024-07-23 14:57:38,0.23
5870,2024-07-20 16:21:35,88.56
5867,2024-07-19 15:25:51,8633.42
5866,2024-07-19 13:19:03,1.15
5865,2024-07-18 21:07:49,95.14
5864,2024-07-18 15:15:29,180.44
5863,2024-07-18 09:03:59,431.35
5862,2024-07-18 06:31:42,25.33
5861,2024-07-18 06:21:54,25.44
5860,2024-07-18 04:33:14,191.14
5859,2024-07-17 16:06:23,21.23
5858,2024-07-17 09:32:31,0.89
5857,2024-07-16 21:13:33,468.87
5856,2024-07-16 15:22:10,375.63
5855,2024-07-16 07:47:20,389.01
5854,2024-07-12 18:38:03,8798.35
5853,2024-07-12 14:34:44,0.46
5852,2024-07-11 19:17:47,590.54
5851,2024-07-11 13:15:59,0.01
5850,2024-07-10 17:52:05,23.48
5849,2024-07-10 17:38:47,0.06
5848,2024-07-10 14:16:37,649.19
5847,2024-07-10 10:12:51,0.22
5846,2024-07-10 10:04:52,0.03
5845,2024-07-10 09:48:53,0.2
5843,2024-07-09 13:19:42,0.4
5842,2024-07-09 11:58:36,1.44
5841,2024-07-09 10:36:04,168.12
5840,2024-07-05 20:33:07,118.07
5839,2024-07-04 17:22:13,0.28
5838,2024-07-04 15:36:33,1.19
5837,2024-07-03 20:20:03,155.02
5836,2024-07-03 15:48:55,1006.91
5835,2024-07-03 10:53:26,2.94
5834,2024-07-03 10:08:09,386.93
5833,2024-07-03 08:27:33,1.03
5831,2024-07-03 07:42:38,0.63
5830,2024-07-02 20:43:19,11.43
5829,2024-07-02 20:07:38,12.08
5828,2024-07-02 18:45:15,3.52
5827,2024-07-02 15:18:28,405.73
5826,2024-07-02 14:06:43,336.03
5825,2024-07-01 21:06:28,0.1
5824,2024-07-01 17:09:08,0.18
5823,2024-07-01 14:56:20,1.15
5822,2024-07-01 14:49:47,0.82
5821,2024-07-01 12:27:52,1.02
5820,2024-06-28 12:47:28,257.69
5819,2024-06-27 19:05:23,310.15
5818,2024-06-27 17:42:46,88.94
5817,2024-06-27 17:13:32,284.82
5816,2024-06-27 14:10:17,332.79
5815,2024-06-27 10:47:32,0.17
5814,2024-06-27 06:14:05,338.78
5813,2024-06-27 05:03:45,704.03
5812,2024-06-26 16:30:54,0.12
5811,2024-06-26 13:30:11,1.03
5810,2024-06-26 07:52:52,0.32
5809,2024-06-26 07:46:32,1011.38
5808,2024-06-26 01:42:04,1.34
5807,2024-06-25 21:46:18,12.37
5806,2024-06-25 20:41:40,189.23
5805,2024-06-25 19:09:31,13.16
5804,2024-06-25 19:01:01,335.13
5803,2024-06-25 13:46:39,0.63
5802,2024-06-25 13:22:35,45.04
5801,2024-06-25 13:00:12,0.56
5800,2024-06-25 11:20:24,915.07
5799,2024-06-25 05:10:35,19.74
5798,2024-06-24 14:17:41,47.33
5797,2024-06-24 13:04:32,0.87
5796,2024-06-24 12:31:13,18.63
5795,2024-06-24 10:35:56,49.87
5793,2024-06-21 10:43:06,620.89
5792,2024-06-21 03:35:43,130.98
5791,2024-06-20 08:39:11,4.57
5790,2024-06-20 07:47:55,0.36
5789,2024-06-20 05:39:43,2450.17
5788,2024-06-20 04:58:24,3.54
5787,2024-06-19 20:52:31,10.59
5786,2024-06-19 20:27:40,330.98
5784,2024-06-19 17:43:35,161.34
5783,2024-06-19 12:35:48,257.13
5782,2024-06-19 11:10:10,119.69
5780,2024-06-18 18:46:42,183.81
5779,2024-06-18 17:28:10,22.39
5778,2024-06-18 15:15:23,2.46
5777,2024-06-18 14:49:51,18.34
5776,2024-06-18 13:32:40,310.66
5775,2024-06-18 13:21:32,23.66
5774,2024-06-18 13:10:33,192.9
5773,2024-06-17 06:32:04,27.91
5772,2024-06-13 20:10:09,1.46
5771,2024-06-13 18:11:10,9494.82
5770,2024-06-13 17:04:20,3.03
5769,2024-06-13 16:48:31,2.29
5768,2024-06-13 16:34:30,2.53
5766,2024-06-13 09:35:46,0.19
5765,2024-06-12 17:57:44,136.5
5764,2024-06-12 14:33:02,423.9
5763,2024-06-12 10:00:15,342.18
5762,2024-06-11 20:23:06,347.89
5761,2024-06-11 15:42:57,444.5
5760,2024-06-11 15:09:10,185.3
5759,2024-06-11 14:00:05,1851.16
5758,2024-06-11 13:55:17,192.55
5757,2024-06-11 11:27:00,0.86
5755,2024-06-10 19:14:12,48.38
5754,2024-06-10 18:46:16,213.0
5753,2024-06-10 18:05:38,0.08
5752,2024-06-10 18:05:30,16.41
5751,2024-06-10 16:34:46,381.45
5750,2024-06-10 10:30:44,336.19
5747,2024-06-07 15:51:12,12697.68
5746,2024-06-07 07:04:13,2.27
5745,2024-06-06 20:37:59,15.55
5744,2024-06-06 19:32:28,10.88
5743,2024-06-06 18:46:07,119.02
5742,2024-06-06 15:40:15,13.94
5741,2024-06-05 22:52:50,0.15
5740,2024-06-05 20:09:09,115.42
5739,2024-06-05 14:39:19,6.81
5738,2024-06-05 13:36:32,44.15
5737,2024-06-05 12:53:03,1539.48
5736,2024-06-05 09:43:40,0.7
5735,2024-06-05 07:52:32,24.66
5734,2024-06-05 06:36:07,3.5
5733,2024-06-04 20:35:08,11.83
5732,2024-06-04 20:16:53,138.88
5731,2024-06-04 16:07:18,0.48
5730,2024-06-04 15:31:22,490.98
5729,2024-06-04 13:20:20,616.36
5728,2024-06-04 08:27:55,2.32
5726,2024-06-03 14:30:01,163.51
5725,2024-06-03 14:15:33,117.6
5724,2024-06-03 13:16:54,640.43
5723,2024-06-03 12:35:22,1.86
5722,2024-06-03 10:32:42,0.64
5721,2024-05-31 19:03:17,60.49
5720,2024-05-31 18:35:10,62.3
5719,2024-05-31 18:13:25,62.58
5718,2024-05-31 16:42:27,1.85
5717,2024-05-31 15:40:13,259.34
5716,2024-05-31 14:08:22,0.35
5715,2024-05-31 11:51:45,2.14
5714,2024-05-30 14:17:13,17.05
5713,2024-05-30 11:08:32,193.84
5712,2024-05-30 10:55:19,94.91
5711,2024-05-30 09:59:33,96.25
5710,2024-05-29 15:52:35,112.83
5709,2024-05-29 13:36:07,118.57
5708,2024-05-29 11:35:49,0.52
5707,2024-05-29 11:21:51,0.11
5706,2024-05-29 11:19:01,0.02
5705,2024-05-29 08:13:15,2.24
5703,2024-05-28 19:00:55,141.85
5702,2024-05-28 18:57:11,19.04
5701,2024-05-28 14:23:42,189.63
5700,2024-05-28 14:09:37,0.59
5699,2024-05-28 10:38:56,0.57
5698,2024-05-28 10:33:19,165.4
5697,2024-05-28 09:39:07,73.1
5696,2024-05-28 09:14:27,0.54
5695,2024-05-28 08:31:50,0.05
5694,2024-05-28 08:18:15,0.2
5693,2024-05-28 08:03:10,0.01
5692,2024-05-27 15:14:07,18.65
5691,2024-05-27 11:26:29,22.54
5690,2024-05-27 11:14:57,97.19
5689,2024-05-27 07:07:27,3.53
5687,2024-05-24 17:47:46,88.5
5686,2024-05-24 14:30:49,119.24
5685,2024-05-23 20:35:54,272.38
5684,2024-05-23 19:50:25,254.43
5683,2024-05-23 18:57:12,260.87
5682,2024-05-23 17:48:45,2.03
5681,2024-05-23 16:32:06,111.76
5680,2024-05-23 16:03:57,16.63
5679,2024-05-23 14:16:15,0.58
5678,2024-05-23 13:01:45,0.79
5677,2024-05-23 11:48:41,0.38
5676,2024-05-23 11:13:56,0.39
5675,2024-05-23 10:30:42,0.61
5672,2024-05-22 11:20:24,4.77
5670,2024-05-21 19:19:42,331.37
5669,2024-05-21 19:00:05,13.07
5668,2024-05-21 18:46:03,159.36
5667,2024-05-21 18:30:21,13.37
5666,2024-05-21 17:14:38,333.44
5665,2024-05-21 16:54:32,159.93
5664,2024-05-21 16:53:44,304.55
5663,2024-05-21 16:02:10,0.6
5662,2024-05-21 15:46:03,0.09
5661,2024-05-21 14:54:48,0.96
5660,2024-05-21 14:14:35,42.21
5659,2024-05-21 13:40:03,0.0
5658,2024-05-21 12:59:35,24.69
5657,2024-05-21 12:43:22,358.47
5656,2024-05-20 19:00:17,251.58
5655,2024-05-20 16:35:58,14.53
5654,2024-05-20 14:51:22,0.79
5653,2024-05-20 14:31:54,0.7
5652,2024-05-20 14:06:44,0.12
5651,2024-05-20 02:49:11,4.39
5649,2024-05-17 19:47:50,0.66
5644,2024-05-17 19:45:59,0.0
5643,2024-05-17 18:47:59,66.22
5642,2024-05-17 13:17:00,1.45
5641,2024-05-17 10:58:35,0.7
5640,2024-05-17 09:58:36,0.74
5639,2024-05-17 08:50:48,1.23
5638,2024-05-17 08:36:01,0.18
5637,2024-05-17 06:08:34,1.82
5636,2024-05-17 05:51:04,2.3
5635,2024-05-17 05:50:22,2.33
5634,2024-05-17 05:49:50,2.3
5633,2024-05-16 21:48:25,11.55
5632,2024-05-16 20:11:00,12.72
5631,2024-05-16 19:28:55,2.68
5630,2024-05-16 18:22:41,24.16
5629,2024-05-16 14:17:07,0.39
5628,2024-05-16 12:21:05,1.13
5627,2024-05-16 11:25:55,124.38
5626,2024-05-16 10:52:33,21.5
5625,2024-05-16 09:46:22,0.0
5624,2024-05-16 08:04:45,11.27
5621,2024-05-16 06:17:48,2.81
5620,2024-05-15 21:19:27,0.11
5619,2024-05-15 19:07:05,0.06
5618,2024-05-15 14:26:14,23.62
5617,2024-05-15 14:15:06,0.34
5616,2024-05-15 14:01:37,20.92
5615,2024-05-15 13:54:26,0.04
5614,2024-05-15 12:44:19,0.09
5613,2024-05-15 12:24:35,0.02
5612,2024-05-15 11:48:53,0.79
5611,2024-05-15 08:07:18,0.43
5610,2024-05-14 18:16:33,14.23
5609,2024-05-14 16:04:43,19.61
5608,2024-05-14 13:54:31,0.11
5607,2024-05-14 13:46:16,69.01
5606,2024-05-14 11:39:47,0.07
5605,2024-05-14 07:51:52,27.69
5604,2024-05-13 20:11:37,1.52
5603,2024-05-13 16:46:08,74.58
5602,2024-05-13 15:55:30,571.97
5601,2024-05-10 15:29:12,257.39
5600,2024-05-09 17:16:38,0.14
5599,2024-05-09 17:04:38,0.16
5598,2024-05-09 15:16:26,0.84
5597,2024-05-09 14:36:16,0.58
5596,2024-05-09 14:33:25,140.39
5594,2024-05-09 12:59:19,1.85
5593,2024-05-09 12:17:17,0.5
5592,2024-05-09 06:56:27,148.36
5591,2024-05-08 16:25:51,16.01
5590,2024-05-08 14:22:54,127.75
5589,2024-05-08 14:12:24,645.46
5588,2024-05-08 12:55:23,189.5
5587,2024-05-08 12:38:43,189.05
5586,2024-05-08 10:36:57,5.14
5585,2024-05-08 08:08:52,2.07
5584,2024-05-08 06:42:04,684.22
5583,2024-05-07 15:09:06,21.27
5582,2024-05-07 14:44:35,335.95
5581,2024-05-07 13:59:16,1.17
5580,2024-05-07 10:23:06,170.86
5579,2024-05-07 08:09:39,1.93
5578,2024-05-06 06:26:53,25.38
5577,2024-05-03 09:09:14,431.77
5576,2024-05-03 04:14:00,10.58
5575,2024-05-03 04:03:29,10.73
5574,2024-05-02 19:52:42,15.45
5573,2024-05-02 18:17:47,305.08
5572,2024-05-02 16:06:19,18.97
5571,2024-05-02 12:41:11,0.47
5570,2024-05-02 08:47:40,315.61
5569,2024-05-01 10:02:57,9.09
5568,2024-04-30 21:27:59,61.89
5567,2024-04-30 21:17:04,65.79
5566,2024-04-30 21:01:14,177.01
5565,2024-04-30 20:52:03,824.61
5564,2024-04-30 20:25:22,66.64
5563,2024-04-30 18:43:19,64.72
5562,2024-04-30 17:37:01,0.86
5561,2024-04-30 12:43:49,987.89
5560,2024-04-30 09:54:53,3.27
5559,2024-04-29 18:47:29,373.22
5558,2024-04-29 16:25:37,2.46
5556,2024-04-29 14:33:54,1.62
5555,2024-04-29 14:00:52,214.91
5554,2024-04-29 11:42:08,3.1
5553,2024-04-29 10:15:34,21.86
5552,2024-04-28 12:46:22,44.39
5551,2024-04-27 08:33:08,72.87
5550,2024-04-26 15:48:18,91.83
5549,2024-04-26 10:05:13,10654.97
5548,2024-04-26 09:08:36,71.13
